Code_departement,annee,[age_moyen]0 à 4 ans,[age_moyen]5 à 9 ans,[age_moyen]10 à 14 ans,[age_moyen]15 à 19 ans,[age_moyen]20 à 24 ans,[age_moyen]25 à 29 ans,[age_moyen]30 à 34 ans,[age_moyen]35 à 39 ans,[age_moyen]40 à 44 ans,[age_moyen]45 à 49 ans,[age_moyen]50 à 54 ans,[age_moyen]55 à 59 ans,[age_moyen]60 à 64 ans,[age_moyen]65 à 69 ans,[age_moyen]70 à 74 ans,[age_moyen]75 à 79 ans,[age_moyen]80 ans et plus,[delinquance]nombre,[delinquance]taux_pour_mille,[taux_chomage]Taux_moyen,[equipement_sportif]nb_equipements,[etablissement_culturel]nombre_etablissements,"[niveau_etude]Aucun diplôme, CEP",[niveau_etude]Brevet des collèges,"[niveau_etude]CAP, BEP ou équivalent",[niveau_etude]Baccalauréat ou équivalent,[niveau_etude]Diplôme de niveau bac+2,[niveau_etude]Diplôme de niveau bac+3 ou bac+4,[niveau_etude]Diplôme de niveau bac+5 ou plus,[categorie_professionnelle] Agriculteurs,"[categorie_professionnelle] Artisans, commerçants et patron",[categorie_professionnelle] Autres,[categorie_professionnelle] Cadres et professions supérieures,[categorie_professionnelle] Employés,[categorie_professionnelle] Employés peu qualifiés,[categorie_professionnelle] Employés qualifiés,[categorie_professionnelle] Ouvriers peu qualifiés,[categorie_professionnelle] Ouvriers qualifiés,[categorie_professionnelle] Professions intermédiaires,[pouvoir_achat]Pouvoir d'achat du RDB,[pouvoir_achat]Revenu disponible brut (RDB),[compte_publique]depenses,[compte_publique]population,[compte_publique]euros_par_habitant,[Spécialistes]EFFECTIF,[Spécialistes]DENSITE /100 000 hab.,[Généralistes et MEP]EFFECTIF,[Généralistes et MEP]DENSITE /100 000 hab.,[Auxiliaires médicaux]EFFECTIF,[Auxiliaires médicaux]DENSITE /100 000 hab.,[Sages-femmes]EFFECTIF,[Sages-femmes]DENSITE /100 000 hab.,[Dentistes et ODF]EFFECTIF,[Dentistes et ODF]DENSITE /100 000 hab.,[Laboratoires]EFFECTIF,[Laboratoires]DENSITE /100 000 hab.
972,2022,16084,18589,20960,21056,16521,15361,18085,18332,18155,22705,29425,31798,29966,25360,20780,14772,23070,15088,2.3849727944444448,12.350000000000001,987.0,329,19.86294404920315,5.243734119659363,23.788417170715928,27.730927835875907,11.336720413638044,0.0,12.037256410907613,450.9,2018.4,120.8,6396.1,712.2,3162.3,4242.3,2109.9,3940.4,7377.7,0.1107404575,1.66147637,,,,955,307.01415607649204,659,189.53883676650773,3854,1108.4714368711998,60,88.34442546675305,438.0,125.97573672796719,52,14.956023538480123
973,2022,31075,29504,30147,27360,20197,18366,19487,20125,18644,16388,14858,12765,10166,7581,5164,3091,3464,15480,3.4116701055555554,13.075,886.0,176,19.86294404920315,5.243734119659363,23.788417170715928,27.730927835875907,11.336720413638044,0.0,12.037256410907613,450.9,2018.4,120.8,6396.1,712.2,3162.3,4242.3,2109.9,3940.4,7377.7,0.1107404575,1.66147637,,,,325,144.99249229933955,209,69.41238595943527,822,272.99991032849664,58,74.67106110152689,164.0,54.46713539400662,24,7.970800301561945
974,2022,56859,64919,68851,66069,50608,47525,53322,54951,56962,57982,63191,64212,53167,43989,30465,21229,27047,25359,1.6818871555555555,17.849999999999998,2383.0,693,19.86294404920315,5.243734119659363,23.788417170715928,27.730927835875907,11.336720413638044,0.0,12.037256410907613,450.9,2018.4,120.8,6396.1,712.2,3162.3,4242.3,2109.9,3940.4,7377.7,0.1107404575,1.66147637,12133964732.64,628768140.0,19.29799549423735,2922,388.2687191167834,1787,204.67253539678066,8212,940.5544827523015,157,77.57760230855132,1128.0,129.19452709992646,124,14.202235248573476
10,2024,15461,17882,20139,20505,17092,16440,17084,18434,18749,18158,20174,20105,19409,18625,18399,14561,19970,13316,2.5373328500000003,9.55,1320.0,2583,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,4620291126.25,218553249.0,21.140345189972447,778,278.85723420725475,402,129.28955070273054,1476,474.7049175055479,31,50.08967667921602,290.0,93.26858135271604,26,8.362010741967646
11,2024,16164,19004,21484,20395,16603,16507,18245,20300,22131,21662,26330,27247,27068,27250,27096,22293,29411,18685,2.8164192555555556,10.25,2647.0,5203,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,6801683321.5,289875300.0,23.464170012070706,1194,359.2260533452364,607,159.8508409944987,3260,858.5069878781974,46,67.54375660754141,460.0,121.1390228294389,40,10.53382807212512
12,2024,11244,13605,15188,14808,11296,12353,13655,15172,16391,16343,19142,19923,20503,20038,19617,15852,23691,8145,1.6621946277777777,5.6,2648.0,4997,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,4358240219.88,179075388.0,24.33746071168641,613,232.6483758863606,459,164.89734332057984,2480,890.9486087909324,38,79.71804984475959,308.0,110.65006915629323,22,7.903576368306659
13,2024,106724,113203,124054,125181,123652,120061,128054,130699,134219,126109,137274,134981,125989,115051,109321,92206,136904,177345,5.001187588888889,8.475,5702.0,9407,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,31273752993.49,1781334288.0,17.55636390326418,12208,674.6883229631568,4419,211.41264696384357,21790,1042.471504263895,289,63.603991425565724,3394.0,162.37486395005322,554,26.504323697209628
14,2024,32941,37820,42352,45889,43368,38817,38960,41443,43603,41165,45281,44279,45234,45089,43880,33991,45016,29926,2.4311018055555556,6.6,3286.0,6099,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,8954987632.94,488619504.0,18.32711866724829,2713,433.01107072029964,1288,181.14591669256808,3874,544.8441624743857,79,53.863513946559216,622.0,87.4788510735849,64,9.001039338761148
15,2024,5379,6547,7335,7140,5952,5932,6662,7324,8227,8322,9972,10712,11415,11376,10794,8440,12435,4078,1.5964489666666666,4.225,1654.0,2847,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,2743389405.0,86957365.0,31.5486722142512,398,337.07227439928295,269,187.13564203525664,990,688.7148164122827,9,37.44539213646765,138.0,96.00267137868184,12,8.348058380754942
16,2024,15095,17082,19547,19053,16622,16363,17973,19263,20448,20143,23760,25247,25204,25517,23802,18666,26887,15139,2.4888826222222225,7.375,1629.0,3028,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,5531803739.86,258919200.0,21.364980812006216,886,277.22066798008234,454,129.63687398096565,1704,486.5665930915539,27,42.878241674474744,274.0,78.23899442904094,30,8.566313258654118
17,2024,26155,31602,36036,35745,30884,28733,31845,35796,39063,38582,46431,46061,48285,52140,52535,42204,55092,30029,2.5672079,6.925,3872.0,7250,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,8990501485.49,635062582.0,14.156874834565517,2426,417.2910492424177,1436,210.66035272406134,4742,695.6486021013224,78,65.02330001583901,820.0,120.29351617947792,76,11.149155158097955
18,2024,13232,15391,17301,16603,13478,13568,15263,16471,16973,16357,20262,20402,21311,20852,20068,16671,22816,11113,2.2224315277777777,7.05,1908.0,3583,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,4467959519.83,165184635.0,27.04827552411276,642,241.5244808472081,317,107.15613697055741,1262,426.59635601527907,17,32.1488681707294,226.0,76.39522698847311,22,7.436703512152249
19,2024,9391,11307,12619,12484,10691,11075,11566,12980,13463,13697,16224,16942,17388,17849,17135,14047,20846,8147,1.924255533333333,5.95,2230.0,3923,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,3929442930.42,171241628.0,22.946773960943656,635,294.66371128410896,367,153.24678578437718,1920,801.7270536948342,17,41.22711288953559,236.0,98.5456170166567,28,11.691852866383
21,2024,24821,27978,29704,35516,36795,32987,31241,32404,32425,30704,35420,34028,33539,31487,30257,24749,34453,23671,2.537093844444444,5.75,2931.0,5414,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,7239236405.18,303114452.0,23.882848070800662,2258,484.4594882234459,1070,198.5898266329373,2982,553.453143008803,63,54.42764578833694,556.0,103.19247066160108,72,13.36305375473971
22,2024,26722,32235,36797,35812,26614,25506,28642,32646,35255,35392,42247,41652,43923,45121,43388,34758,46591,20469,1.929222783333333,6.25,3869.0,7545,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,7897433644.92,419081376.0,18.844630415931437,1490,271.8270626698424,903,146.75744066725065,3802,617.9089583797198,60,55.159733394621924,646.0,104.98926541643846,42,6.825927472895379
23,2024,4207,4969,5781,5484,4264,4473,5129,5505,6010,6228,7819,8603,9278,9663,9181,7365,10641,3568,1.7556324611111112,7.075,922.0,1976,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,2238528251.37,78821030.0,28.400139548671213,192,196.31564490076715,154,134.9657765352357,910,797.5250431627564,7,39.27509397968917,56.0,49.07846419463116,8,7.011209170661596
24,2024,15699,18958,21324,21080,16056,16298,18660,21331,22868,23591,28965,30725,33389,33829,32812,26096,35716,13464,1.8807118444444444,7.125,2367.0,4824,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,6412604060.82,314630260.0,20.38139643917276,1039,282.5236963311916,579,138.61158591763743,2730,653.5572185753889,38,54.72192621180265,360.0,86.18336948246886,36,8.618336948246887
25,2024,27160,32941,35246,37292,33818,31954,32621,34303,34868,32570,35739,34668,32511,30165,28300,23572,32527,20673,2.1809570333333337,6.85,3034.0,5872,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,6786137960.37,364490100.0,18.618168121356383,2047,415.047909600375,1068,193.88358996888422,2854,518.1121402352019,69,58.51523940365339,598.0,108.5602872672217,56,10.166180747432133
26,2024,26128,30741,33651,30525,24101,24935,29044,32988,33092,30908,35264,35277,34291,32481,30403,25063,34565,26173,2.935649355555556,7.875,3188.0,5495,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,7797431674.95,387579920.0,20.118255029698133,1406,291.17990528774374,851,162.27791666428303,4040,770.3910497340817,89,86.73449499083928,592.0,112.88898550558821,62,11.822832941463629
27,2024,31464,37963,41562,37036,28347,28591,33801,38500,38842,37215,41748,40247,39013,36262,33631,25462,32169,24172,2.3790396444444446,7.0,3379.0,6169,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,6914134707.71,461052864.0,14.996403335887315,876,154.14832028160978,687,114.1305973000721,2286,379.77080848320935,46,38.23964620014298,390.0,64.79029541052128,46,7.641932279189689
28,2024,22674,27196,29493,26651,20487,20415,23311,26340,27714,27073,30142,29232,27473,25682,24721,19061,25639,16651,2.2841591,6.9,2417.0,4559,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,5670382358.25,265559658.0,21.35257441192367,904,242.46670805411208,450,103.89058705107723,1512,349.0723724916195,30,35.10578543343943,310.0,71.56907107963097,40,9.234718848984643
29,2024,40589,47490,54222,55280,48258,45127,49300,53976,56822,55386,64671,62386,65048,63952,59526,47067,64528,34521,2.1515968166666664,6.175,5434.0,9991,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,11006098700.2,769367103.0,14.305392909683585,3261,394.03473371004407,1979,211.37787613833234,7374,787.6202418615779,116,65.11988233510915,1088.0,116.20976717458593,100,10.681044777075915
2A,2024,8126,9593,9891,7790,6473,7997,10177,11024,12246,10831,11541,11450,11147,10825,10876,8234,12292,6195,2.0701536555555555,6.1,520.0,1046,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,,,,727,467.83974802629757,334,193.37768282586165,1940,1123.2116906651845,15,43.221437833165254,248.0,143.5858243736937,16,9.263601572496368
2B,2024,7414,8663,9630,10039,9940,9338,10834,11221,11987,11698,13169,13026,12805,12041,11790,9619,13510,6235,1.867121,6.8,702.0,1336,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,,,,642,393.07099312043397,346,184.58944852568516,2292,1222.7717226036716,19,50.320461888871236,212.0,113.10104938567991,34,18.1388475429864
30,2024,36556,42197,46703,45728,38892,35807,38784,43706,47195,45121,52332,53705,53145,51230,49298,39389,52455,36100,2.740428288888889,9.85,3673.0,6818,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,11419311967.039999,519779025.0,21.969551324315173,2628,388.866183381424,1242,160.0527839132777,6702,863.6664716479767,115,77.27404062598693,970.0,125.0009665023183,92,11.855761771353903
31,2024,74048,84162,88604,99564,109668,104797,105607,102221,101560,92495,94749,90047,81540,69192,63011,52568,75918,84064,3.37925465,7.575,6383.0,10478,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,20273884406.1,1253635760.0,16.172069314694724,7427,578.303821107653,3007,199.61616871051407,11790,782.6653239431197,241,66.65468173080912,2550.0,169.27875963146354,228,15.135512625872035
32,2024,7379,9242,10780,10256,7616,7295,8584,9949,10796,11228,14035,14337,15148,14584,13834,11265,16592,6464,1.9703754055555553,5.525,1771.0,3179,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,3448859239.92,166483485.0,20.71592410454406,375,228.73887733020243,344,178.18940912599132,1380,714.8296063775233,23,70.54781915219925,218.0,112.9223581089131,26,13.46780417812725
33,2024,81309,92385,99915,106648,107894,103150,109710,113367,116002,108624,116269,105449,97671,90477,88259,71617,95851,92904,3.266887683333333,6.75,5617.0,9947,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,22152664306.65,1179829638.0,18.77615512710997,9299,621.0171008647155,3804,221.33599898525242,13914,809.5870372977922,236,60.19886030293291,2468.0,143.60074802723528,248,14.429896884422345
34,2024,57858,65446,71690,78252,80357,72590,74106,75311,76038,73036,79718,77221,75022,72035,71140,61063,80658,76938,3.60102755,10.175,5074.0,8854,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,18719467018.49,1030710720.0,18.16170789267623,6662,622.9826169092781,2613,208.555483899804,12306,982.1981572410975,182,66.15078744879675,1950.0,155.63842082074922,194,15.484027507295053
35,2024,57679,66701,73016,76497,76284,70181,70452,71829,73807,69683,73978,68633,63626,56320,53384,42668,61678,50042,2.620532488888889,5.775,3604.0,6639,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,13065306253.27,955460250.0,13.674358774496374,4091,411.5586459137613,2073,182.6607136720619,7100,625.6107414720884,176,68.6663129311152,1374.0,121.06889560319009,120,10.573702672767693
36,2024,8912,10241,11591,11104,9120,9382,9761,10717,11517,11836,14925,15748,16149,16049,15698,12716,19059,9256,2.4703335500000003,6.85,2375.0,3949,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,2949187323.19,142642560.0,20.675367318071128,384,197.09179931917453,246,115.29916853363831,1028,481.81928964463486,18,49.83526675710844,144.0,67.49219621481267,20,9.373916140946204
37,2024,29132,33443,36273,40082,37338,35334,34829,37273,37295,36202,40789,39998,37575,36922,35432,28885,42508,27434,2.605133644444445,6.625,3194.0,5744,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,7324242237.62,413903607.0,17.695526479478108,2655,499.52681073417205,1245,200.58451455325238,3388,545.8476588806578,84,63.978064663543925,562.0,90.54497765375729,70,11.277844191749129
38,2024,66368,78873,85904,85292,78068,73512,77853,83222,85155,80639,87425,84210,78089,70144,63619,52724,71874,70697,3.220845822222222,6.0,5521.0,10336,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,16122850515.02,906442496.0,17.786953487030686,4355,379.77170038956245,2365,180.6989112986101,8952,683.9816718584176,203,72.33260169322425,1346.0,102.84174824859585,144,11.002386142494654
39,2024,11639,14307,15649,14376,11678,12040,13381,14946,15713,15328,17834,18260,17670,16950,16048,13258,18567,9354,2.079468072222222,5.275,1671.0,3482,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,3390658662.66,158647069.0,21.372337251689157,568,247.82431640628494,431,167.71929005319544,1284,499.65561120255893,25,52.710367074996306,216.0,84.05421496865478,20,7.78279768228285
40,2024,17796,21850,24908,22925,17790,17947,21496,24882,27372,27291,31305,31371,31619,31144,30433,24428,32315,17353,2.3158076277777777,6.675,2198.0,4056,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,5969888845.18,353695650.0,16.878604091342375,1353,349.02623432089143,908,206.00640253378802,3852,873.9390556829861,56,70.19303083479569,562.0,127.50616544492165,62,14.066516472571427
41,2024,14952,17454,19872,18589,14453,14622,16626,18068,18963,19173,22761,22830,22614,22082,21800,17480,25673,13156,2.3424327722222222,6.125,2270.0,3883,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,4761262936.41,201457230.0,23.63411298969017,854,301.2972660693983,441,134.67663864211744,1450,442.81434474165604,32,53.95653126949601,256.0,78.17963603714755,32,9.772454504643443
42,2024,39468,45534,49538,49932,44282,40708,41130,44568,47439,44725,50370,49338,46743,44387,44610,37525,55060,36806,2.8209986166666665,7.6,3358.0,6082,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,9462072110.8,475224549.0,19.910739314100542,2532,367.1045349031927,1361,175.2533511891732,5470,704.3613747279774,89,57.136620721975774,666.0,85.75953849521626,66,8.49869300403044
43,2024,9867,12535,13658,12799,10257,10119,11172,12462,13404,13684,16111,16223,16241,16121,14953,11981,16423,8134,2.0379027166666663,5.6,1713.0,3059,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,3411466273.68,177590820.0,19.209699429734037,531,241.1971071812794,417,182.92763172324848,1722,755.3989971880908,23,56.39743023883086,222.0,97.38593343539847,14,6.141455261691796
44,2024,78903,88257,96040,97250,92004,88114,96308,100030,101719,94744,99067,89374,84087,77277,75457,59232,81096,76766,3.052182061111111,5.574999999999999,6424.0,10511,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,16475053483.39,1225150392.0,13.447372331567601,5688,421.3730589119167,2828,187.1715975704756,8504,562.8384956645418,215,64.26158950294408,1778.0,117.67719253193269,166,10.986734510855358
45,2024,36553,41264,46043,45337,38135,36416,39614,42198,43036,41383,46134,43997,41468,38874,37923,30281,41189,28098,2.427030111111111,7.35,3039.0,5844,12.1125,3.9625000000000004,21.175000000000004,19.25,14.4375,12.125000000000002,16.9125,388.8,2054.4,257.5,6930.7,698.6,3184.3,4027.7,1935.1,3907.7,7686.5,0.5922907225,0.7398379175,8100029235.35,510340080.0,15.871826557988546,1950,322.48135786003536,833,120.54888090696751,3028,438.2016943412937,56,39.35320201544613,544.0,78.72579977597879,76,10.998457321644096
